taxonID	habitat
23801995	freshwater
23801996	freshwater
23801997	freshwater
23801998	freshwater
23801999	freshwater
23802000	freshwater
23802001	freshwater
23802002	freshwater
23802003	freshwater
23802004	freshwater
23802005	freshwater
23802006	freshwater
23802007	freshwater
23802008	freshwater
23802009	freshwater
23802010	freshwater
23802011	freshwater
23802012	freshwater
23802013	freshwater
23802014	freshwater
23802015	freshwater
23802016	freshwater
23802017	freshwater
23802018	freshwater
23802019	freshwater
23802020	freshwater
23802021	freshwater
23802022	freshwater
23802025	marine
23802040	freshwater
23802044	marine
23802046	freshwater
23802047	freshwater
23802048	marine
23802050	marine
23802051	freshwater
23802052	marine
23802053	freshwater
23802054	marine
23802055	freshwater
23802095	freshwater
23802097	freshwater
23802098	freshwater
23802099	freshwater
23802100	freshwater
23802103	freshwater
23802104	freshwater
23802105	freshwater
23802108	freshwater
23802110	freshwater
23802111	freshwater
23802112	freshwater
23802117	freshwater
23802118	freshwater
23802119	freshwater
23802124	freshwater
23802128	freshwater
23802133	freshwater
23802134	freshwater
23802143	freshwater
23802144	freshwater
23802145	freshwater
23802146	freshwater
23802147	marine
23802150	freshwater
23802151	freshwater
23802152	freshwater
23802153	freshwater
23802154	freshwater
23802155	freshwater
23802157	freshwater
23802158	freshwater
23802159	freshwater
23802161	freshwater
23802162	freshwater
23802163	freshwater
23802164	freshwater
23802165	freshwater
23802167	freshwater
23802169	freshwater
23802185	freshwater
23802191	marine
23802192	freshwater
23802193	freshwater
23802205	freshwater
23802206	freshwater
23802207	freshwater
23802212	freshwater
23802236	freshwater
23802239	freshwater
23802243	freshwater
23802246	freshwater
23802249	freshwater
23802253	freshwater
23802256	freshwater
23802257	freshwater
23802266	freshwater
23802268	freshwater
23802269	freshwater
23802271	freshwater
23802297	marine
23802302	freshwater
23802303	freshwater
23802304	freshwater
23802305	brackish
23802305	freshwater
23802306	freshwater
23802311	freshwater
23802315	freshwater
23802316	freshwater
23802318	freshwater
23802319	freshwater
23802320	freshwater
23802321	freshwater
23802322	freshwater
23802323	freshwater
23802326	freshwater
23802328	freshwater
23802330	freshwater
23802332	freshwater
23802333	freshwater
23802334	brackish
23802334	freshwater
23802335	freshwater
23802336	freshwater
23802337	freshwater
23802338	freshwater
23802339	freshwater
23802341	freshwater
23802343	freshwater
23802344	freshwater
23802345	freshwater
23802348	freshwater
23802351	freshwater
23802352	freshwater
23802353	freshwater
23802354	freshwater
23802355	freshwater
23802356	freshwater
23802363	marine
23802381	marine
23802382	marine
23802383	freshwater
23802394	freshwater
23802395	freshwater
23802396	freshwater
23802397	freshwater
23802398	freshwater
23802404	freshwater
23802405	freshwater
23802407	freshwater
23802408	freshwater
23802409	freshwater
23802414	freshwater
23802416	marine
23802417	marine
23802429	marine
23802430	freshwater
23802443	freshwater
23802444	freshwater
23802447	freshwater
23802448	freshwater
23802449	freshwater
23802450	freshwater
23802452	freshwater
23802455	freshwater
23802456	freshwater
23802460	freshwater
23802462	freshwater
23802463	brackish
23802463	freshwater
23802464	freshwater
23802465	freshwater
23802546	freshwater
23802547	freshwater
23802554	freshwater
23802562	brackish
23802562	freshwater
23802562	marine
23802563	marine
23802567	freshwater
23802604	brackish
23802612	marine
23802614	freshwater
23802615	freshwater
23802616	marine
23802621	freshwater
23802626	freshwater
23802628	marine
23802629	marine
23802630	marine
23802631	marine
23802632	marine
23802633	marine
23802634	freshwater
23802636	freshwater
23802637	freshwater
23802643	freshwater
23802650	freshwater
23802651	freshwater
23802652	marine
23802660	brackish
23802660	marine
23802674	marine
23802675	freshwater
23802679	freshwater
23802712	freshwater
23802713	freshwater
23802716	brackish
23802716	freshwater
23802718	freshwater
23802720	marine
23802722	freshwater
23802723	brackish
23802723	freshwater
23802724	marine
23802759	freshwater
23802760	freshwater
23802761	freshwater
23802762	freshwater
23802763	freshwater
23802764	freshwater
23802765	freshwater
23802769	marine
23802772	marine
23802809	freshwater
23802865	freshwater
23802876	marine
23802877	marine
23802879	marine
23802880	marine
23802886	freshwater
23802891	freshwater
23802920	freshwater
23802921	freshwater
23802922	freshwater
23802927	marine
23802928	marine
23802929	freshwater
23802930	freshwater
23802931	freshwater
23802932	freshwater
23803069	freshwater
23803071	freshwater
23803073	brackish
23803073	freshwater
23803075	freshwater
23803079	freshwater
23803080	freshwater
23803082	freshwater
23803083	freshwater
23803084	freshwater
23803086	freshwater
23803087	freshwater
23803088	freshwater
23803090	freshwater
23803091	freshwater
23803092	freshwater
23803093	freshwater
23803094	freshwater
23803095	freshwater
23803096	freshwater
23803097	freshwater
23803099	freshwater
23803100	freshwater
23803101	freshwater
23803103	freshwater
23803105	freshwater
23803106	freshwater
23803108	freshwater
23803109	freshwater
23803111	freshwater
23803113	freshwater
23803115	freshwater
23803118	freshwater
23803121	freshwater
23803124	freshwater
23803127	brackish
23803127	freshwater
23803127	marine
23803128	freshwater
23803130	freshwater
23803149	freshwater
23803150	freshwater
23803151	freshwater
23803152	freshwater
23803153	freshwater
23803154	freshwater
23803156	freshwater
23803158	freshwater
23803159	marine
23803173	freshwater
23803175	freshwater
23803177	freshwater
23803178	freshwater
23803186	freshwater
23803187	freshwater
23803188	freshwater
23803189	freshwater
23803190	freshwater
23803191	freshwater
23803192	freshwater
23803193	freshwater
23803194	freshwater
23803195	freshwater
23803196	freshwater
23803197	freshwater
23803198	freshwater
23803199	freshwater
23803200	freshwater
23803201	freshwater
23803209	freshwater
23803210	marine
23803211	freshwater
23803212	freshwater
23803213	freshwater
23803214	freshwater
23803215	freshwater
23803216	freshwater
23803217	freshwater
23803218	freshwater
23803219	brackish
23803219	marine
23803220	marine
23803222	marine
23803232	brackish
23803232	freshwater
23803232	marine
23803237	marine
23803238	marine
23803239	freshwater
23803240	freshwater
23803241	freshwater
23803242	freshwater
23803244	freshwater
23803245	freshwater
23803252	marine
23803253	marine
23803254	marine
23803255	brackish
23803255	freshwater
23803255	marine
23803259	marine
23803261	marine
23803276	brackish
23803276	freshwater
23803276	marine
23803284	marine
23803315	freshwater
23803332	marine
23803334	freshwater
23803335	brackish
23803335	freshwater
23803336	freshwater
23803337	freshwater
23803338	freshwater
23803341	freshwater
23803342	freshwater
23803343	freshwater
23803344	freshwater
23803347	freshwater
23803348	freshwater
23803349	freshwater
23803358	brackish
23803358	marine
23803364	marine
23803376	freshwater
23803377	freshwater
23803378	marine
23803379	freshwater
23803380	freshwater
23803381	freshwater
23803382	freshwater
23803383	freshwater
23803384	freshwater
23803385	marine
23803386	freshwater
23803387	freshwater
23803388	freshwater
23803389	freshwater
23803392	freshwater
23803393	freshwater
23803394	freshwater
23803395	freshwater
23803396	freshwater
23803397	freshwater
23803398	freshwater
23803399	freshwater
23803400	freshwater
23803401	freshwater
23803404	freshwater
23803408	freshwater
23803409	freshwater
23803410	freshwater
23803411	freshwater
23803412	freshwater
23803413	freshwater
23803414	freshwater
23803415	freshwater
23803416	freshwater
23803419	freshwater
23803420	freshwater
23803422	freshwater
23803424	freshwater
23803427	freshwater
23803429	marine
23803432	freshwater
23803433	freshwater
23803434	freshwater
23803435	freshwater
23803440	freshwater
23803441	marine
23803447	marine
23803450	freshwater
23803451	freshwater
23803453	freshwater
23803454	freshwater
23803455	freshwater
23803456	freshwater
23803457	freshwater
23803458	freshwater
23803459	freshwater
23803460	freshwater
23803461	marine
23803462	marine
23803468	marine
23803469	marine
23803470	marine
23803471	marine
23803472	freshwater
23803473	freshwater
23803474	freshwater
23803475	freshwater
23803476	freshwater
23803477	freshwater
23803478	freshwater
23803479	freshwater
23803480	freshwater
23803481	freshwater
23803482	freshwater
23803483	freshwater
23803485	freshwater
23803486	freshwater
23803487	freshwater
23803488	freshwater
23803489	freshwater
23803490	freshwater
23803491	freshwater
23803494	marine
23803495	marine
23803496	freshwater
23803497	marine
23803498	freshwater
23803501	marine
23803503	freshwater
23803504	freshwater
23803505	freshwater
23803506	freshwater
23803507	marine
23803508	marine
23803509	freshwater
23803512	freshwater
23803515	marine
23803516	freshwater
23803520	freshwater
23803521	freshwater
23803522	freshwater
23803524	freshwater
23803525	freshwater
23803526	freshwater
23803527	freshwater
23803528	freshwater
23803544	marine
23803547	marine
23803559	freshwater
23803560	freshwater
23803564	freshwater
23803569	marine
23803571	marine
23803573	marine
23803575	marine
23803576	marine
23803579	marine
23803581	marine
23803582	marine
23803583	freshwater
23803584	freshwater
23803585	freshwater
23803586	freshwater
23803587	marine
23803588	freshwater
23803589	freshwater
23803590	freshwater
23803592	freshwater
23803593	freshwater
23803594	freshwater
23803595	marine
23803596	freshwater
23803597	freshwater
23803598	freshwater
23803599	freshwater
23803602	freshwater
23803603	freshwater
23803604	freshwater
23803605	freshwater
23803606	freshwater
23803607	freshwater
23803608	freshwater
23803609	freshwater
23803610	freshwater
23803611	freshwater
23803612	freshwater
23803613	freshwater
23803614	freshwater
23803615	freshwater
23803616	freshwater
23803617	freshwater
23803618	freshwater
23803619	freshwater
23803620	freshwater
23803621	freshwater
23803622	freshwater
23803623	freshwater
23803624	freshwater
23803625	freshwater
23803626	freshwater
23803627	freshwater
23803629	freshwater
23803630	freshwater
23803631	freshwater
23803632	freshwater
23803633	freshwater
23803634	freshwater
23803635	freshwater
23803636	freshwater
23803637	freshwater
23803638	freshwater
23803639	freshwater
23803640	marine
23803647	marine
23803648	marine
23803649	marine
23803650	marine
23803661	freshwater
23803662	freshwater
23803667	freshwater
23803672	freshwater
23803674	freshwater
23803675	freshwater
23803676	freshwater
23803677	freshwater
23803678	freshwater
23803679	freshwater
23803680	freshwater
23803681	freshwater
23803682	freshwater
23803687	freshwater
23803690	freshwater
23803691	freshwater
23803692	freshwater
23803695	freshwater
23803696	freshwater
23803697	freshwater
23803727	marine
23803728	freshwater
23803731	freshwater
23803733	brackish
23803733	freshwater
23803737	freshwater
23803741	freshwater
23803743	freshwater
23803744	freshwater
23803745	freshwater
23803749	freshwater
23803750	marine
23803754	freshwater
23803756	freshwater
23803761	freshwater
23803762	freshwater
23803763	freshwater
23803764	freshwater
23803768	freshwater
23803769	freshwater
23803778	freshwater
23803779	freshwater
23803782	freshwater
23803786	freshwater
23803792	brackish
23803792	freshwater
23803792	marine
23803794	freshwater
23803795	freshwater
23803796	freshwater
23803797	freshwater
23803865	freshwater
23803882	freshwater
23803893	freshwater
23803928	freshwater
23803929	freshwater
23803930	freshwater
23803931	freshwater
23803932	freshwater
23803933	freshwater
23803934	freshwater
23803943	marine
23803984	freshwater
23803985	freshwater
23803986	freshwater
23803987	freshwater
23803988	freshwater
23803989	freshwater
23803990	freshwater
23803991	freshwater
23804045	freshwater
23804046	freshwater
23804047	freshwater
23804048	freshwater
23804049	freshwater
23804050	freshwater
23804052	freshwater
23804053	freshwater
23804054	freshwater
23804057	freshwater
23804059	freshwater
23804061	freshwater
23804062	freshwater
23804063	freshwater
23804064	freshwater
23804067	freshwater
23804068	freshwater
23804069	freshwater
23804070	freshwater
23804071	freshwater
23804072	freshwater
23804073	freshwater
23804074	freshwater
23804075	freshwater
23804076	freshwater
23804077	freshwater
23804078	freshwater
23804079	freshwater
23804083	freshwater
23804084	freshwater
23804086	freshwater
23804087	freshwater
23804088	freshwater
23804089	freshwater
23804090	freshwater
23804094	freshwater
23804095	freshwater
23804097	freshwater
23804099	freshwater
23804100	freshwater
23804101	freshwater
23804109	freshwater
23804114	freshwater
23804115	freshwater
23804116	freshwater
23804117	marine
23804118	freshwater
23804119	freshwater
23804120	marine
23804122	marine
23804123	marine
23804124	marine
23804126	marine
23804127	marine
23804128	marine
23804129	marine
23804130	freshwater
23804131	freshwater
23804132	marine
23804133	marine
23804134	marine
23804144	freshwater
23804145	freshwater
23804146	brackish
23804146	marine
23804151	marine
23804153	marine
23804154	marine
23804157	freshwater
23804162	brackish
23804162	marine
23804165	marine
23804181	freshwater
23804182	freshwater
23804183	freshwater
23804184	freshwater
23804185	freshwater
23804186	freshwater
23804187	freshwater
23804188	freshwater
23804189	freshwater
23804191	freshwater
23804195	freshwater
23804197	freshwater
23804199	freshwater
23804200	marine
23804201	marine
23804204	freshwater
23804205	freshwater
23804206	marine
23804209	freshwater
23804210	marine
